date,store_nbr,transactions,season,holiday_event_weekend,,,
2016-07-28,54,672,3,0,,,
2016-07-29,1,1734,3,0,,,
2016-07-29,2,1800,3,0,,,
2016-07-29,3,3206,3,0,,,
2016-07-29,4,1405,3,0,,,
2016-07-29,5,1278,3,0,,,
2016-07-29,6,1880,3,0,,,
2016-07-29,7,1874,3,0,,,
2016-07-29,8,2715,3,0,,,
2016-07-29,9,1700,3,0,,,
2016-07-29,10,764,3,0,,,
2016-07-29,11,2174,3,0,,,
2016-07-29,12,1100,3,0,,,
2016-07-29,13,815,3,0,,,
2016-07-29,14,1115,3,0,,,
2016-07-29,15,1262,3,0,,,
2016-07-29,16,639,3,0,,,
2016-07-29,17,1315,3,0,,,
2016-07-29,18,1076,3,0,,,
2016-07-29,19,1118,3,0,,,
2016-07-29,20,1233,3,0,,,
2016-07-29,21,819,3,0,,,
2016-07-29,22,661,3,0,,,
2016-07-29,23,1028,3,0,,,
2016-07-29,24,2310,3,0,,,
2016-07-29,25,920,3,0,,,
2016-07-29,26,521,3,0,,,
2016-07-29,27,1585,3,0,,,
2016-07-29,28,1018,3,0,,,
2016-07-29,29,942,3,0,,,
2016-07-29,30,665,3,0,,,
2016-07-29,31,1256,3,0,,,
2016-07-29,32,560,3,0,,,
2016-07-29,33,791,3,0,,,
2016-07-29,34,2364,3,0,,,
2016-07-29,35,592,3,0,,,
2016-07-29,36,1035,3,0,,,
2016-07-29,37,1540,3,0,,,
2016-07-29,38,1405,3,0,,,
2016-07-29,39,1356,3,0,,,
2016-07-29,40,1280,3,0,,,
2016-07-29,41,1058,3,0,,,
2016-07-29,42,1060,3,0,,,
2016-07-29,43,1098,3,0,,,
2016-07-29,44,4110,3,0,,,
2016-07-29,45,3739,3,0,,,
2016-07-29,46,3048,3,0,,,
2016-07-29,47,3538,3,0,,,
2016-07-29,48,2532,3,0,,,
2016-07-29,49,2900,3,0,,,
2016-07-29,50,2388,3,0,,,
2016-07-29,51,1761,3,0,,,
2016-07-29,53,1298,3,0,,,
2016-07-29,54,759,3,0,,,
2016-07-30,1,1280,3,1,,,
2016-07-30,2,1916,3,1,,,
2016-07-30,3,3337,3,1,,,
2016-07-30,4,1593,3,1,,,
2016-07-30,5,1390,3,1,,,
2016-07-30,6,1981,3,1,,,
2016-07-30,7,1742,3,1,,,
2016-07-30,8,2612,3,1,,,
2016-07-30,9,2175,3,1,,,
2016-07-30,10,1052,3,1,,,
2016-07-30,11,2347,3,1,,,
2016-07-30,12,1284,3,1,,,
2016-07-30,13,1130,3,1,,,
2016-07-30,14,1523,3,1,,,
2016-07-30,15,1261,3,1,,,
2016-07-30,16,768,3,1,,,
2016-07-30,17,1777,3,1,,,
2016-07-30,18,1121,3,1,,,
2016-07-30,19,1747,3,1,,,
2016-07-30,20,1746,3,1,,,
2016-07-30,21,1369,3,1,,,
2016-07-30,22,794,3,1,,,
2016-07-30,23,1028,3,1,,,
2016-07-30,24,2378,3,1,,,
2016-07-30,25,1041,3,1,,,
2016-07-30,26,616,3,1,,,
2016-07-30,27,1755,3,1,,,
2016-07-30,28,1418,3,1,,,
2016-07-30,29,1289,3,1,,,
2016-07-30,30,694,3,1,,,
2016-07-30,31,1571,3,1,,,
2016-07-30,32,686,3,1,,,
2016-07-30,33,1061,3,1,,,
2016-07-30,34,2573,3,1,,,
2016-07-30,35,868,3,1,,,
2016-07-30,36,1220,3,1,,,
2016-07-30,37,1385,3,1,,,
2016-07-30,38,1866,3,1,,,
2016-07-30,39,1704,3,1,,,
2016-07-30,40,1517,3,1,,,
2016-07-30,41,1370,3,1,,,
2016-07-30,42,1219,3,1,,,
2016-07-30,43,1273,3,1,,,
2016-07-30,44,4694,3,1,,,
2016-07-30,45,4186,3,1,,,
2016-07-30,46,4028,3,1,,,
2016-07-30,47,4420,3,1,,,
2016-07-30,48,3555,3,1,,,
2016-07-30,49,3238,3,1,,,
2016-07-30,50,3071,3,1,,,
2016-07-30,51,1872,3,1,,,
2016-07-30,53,1710,3,1,,,
2016-07-30,54,998,3,1,,,
2016-07-31,1,458,3,1,,,
2016-07-31,2,1727,3,1,,,
2016-07-31,3,3220,3,1,,,
2016-07-31,4,1488,3,1,,,
2016-07-31,5,1298,3,1,,,
2016-07-31,6,1986,3,1,,,
2016-07-31,7,1407,3,1,,,
2016-07-31,8,2585,3,1,,,
2016-07-31,9,2115,3,1,,,
2016-07-31,10,810,3,1,,,
2016-07-31,11,2214,3,1,,,
2016-07-31,12,1222,3,1,,,
2016-07-31,13,849,3,1,,,
2016-07-31,14,919,3,1,,,
2016-07-31,15,971,3,1,,,
2016-07-31,16,941,3,1,,,
2016-07-31,17,1714,3,1,,,
2016-07-31,18,1244,3,1,,,
2016-07-31,19,982,3,1,,,
2016-07-31,20,1870,3,1,,,
2016-07-31,21,1561,3,1,,,
2016-07-31,22,742,3,1,,,
2016-07-31,23,879,3,1,,,
2016-07-31,24,1796,3,1,,,
2016-07-31,25,796,3,1,,,
2016-07-31,26,582,3,1,,,
2016-07-31,27,1981,3,1,,,
2016-07-31,28,1604,3,1,,,
2016-07-31,29,1473,3,1,,,
2016-07-31,30,705,3,1,,,
2016-07-31,31,1678,3,1,,,
2016-07-31,32,700,3,1,,,
2016-07-31,33,1000,3,1,,,
2016-07-31,34,2230,3,1,,,
2016-07-31,35,819,3,1,,,
2016-07-31,36,1241,3,1,,,
2016-07-31,37,1027,3,1,,,
2016-07-31,38,1762,3,1,,,
2016-07-31,39,1395,3,1,,,
2016-07-31,40,1240,3,1,,,
2016-07-31,41,1359,3,1,,,
2016-07-31,42,1156,3,1,,,
2016-07-31,43,1414,3,1,,,
2016-07-31,44,4747,3,1,,,
2016-07-31,45,4288,3,1,,,
2016-07-31,46,4207,3,1,,,
2016-07-31,47,4456,3,1,,,
2016-07-31,48,3760,3,1,,,
2016-07-31,49,3088,3,1,,,
2016-07-31,50,2775,3,1,,,
2016-07-31,51,1808,3,1,,,
2016-07-31,53,1691,3,1,,,
2016-07-31,54,1202,3,1,,,
2016-08-01,1,1750,3,0,,,
2016-08-01,2,1828,3,0,,,
2016-08-01,3,3271,3,0,,,
2016-08-01,4,1408,3,0,,,
2016-08-01,5,1437,3,0,,,
2016-08-01,6,1715,3,0,,,
2016-08-01,7,1643,3,0,,,
2016-08-01,8,2674,3,0,,,
2016-08-01,9,2125,3,0,,,
2016-08-01,10,958,3,0,,,
2016-08-01,11,2567,3,0,,,
2016-08-01,12,1251,3,0,,,
2016-08-01,13,972,3,0,,,
2016-08-01,14,1389,3,0,,,
2016-08-01,15,1396,3,0,,,
2016-08-01,16,806,3,0,,,
2016-08-01,17,1613,3,0,,,
2016-08-01,18,1267,3,0,,,
2016-08-01,19,1323,3,0,,,
2016-08-01,20,1431,3,0,,,
2016-08-01,21,1075,3,0,,,
2016-08-01,22,717,3,0,,,
2016-08-01,23,986,3,0,,,
2016-08-01,24,2170,3,0,,,
2016-08-01,25,744,3,0,,,
2016-08-01,26,597,3,0,,,
2016-08-01,27,1534,3,0,,,
2016-08-01,28,1258,3,0,,,
2016-08-01,29,1134,3,0,,,
2016-08-01,30,682,3,0,,,
2016-08-01,31,1410,3,0,,,
2016-08-01,32,624,3,0,,,
2016-08-01,33,1018,3,0,,,
2016-08-01,34,2274,3,0,,,
2016-08-01,35,578,3,0,,,
2016-08-01,36,1189,3,0,,,
2016-08-01,37,1397,3,0,,,
2016-08-01,38,1558,3,0,,,
2016-08-01,39,1448,3,0,,,
2016-08-01,40,1521,3,0,,,
2016-08-01,41,1134,3,0,,,
2016-08-01,42,1101,3,0,,,
2016-08-01,43,1338,3,0,,,
2016-08-01,44,4160,3,0,,,
2016-08-01,45,3853,3,0,,,
2016-08-01,46,3254,3,0,,,
2016-08-01,47,3814,3,0,,,
2016-08-01,48,2956,3,0,,,
2016-08-01,49,2774,3,0,,,
2016-08-01,50,2498,3,0,,,
2016-08-01,51,1633,3,0,,,
2016-08-01,53,1419,3,0,,,
2016-08-01,54,965,3,0,,,
2016-08-02,1,1705,3,0,,,
2016-08-02,2,1765,3,0,,,
2016-08-02,3,2952,3,0,,,
2016-08-02,4,1383,3,0,,,
2016-08-02,5,1260,3,0,,,
2016-08-02,6,1706,3,0,,,
2016-08-02,7,1727,3,0,,,
2016-08-02,8,2632,3,0,,,
2016-08-02,9,2093,3,0,,,
2016-08-02,10,957,3,0,,,
2016-08-02,11,2641,3,0,,,
2016-08-02,12,1191,3,0,,,
2016-08-02,13,926,3,0,,,
2016-08-02,14,1396,3,0,,,
2016-08-02,15,1362,3,0,,,
2016-08-02,16,790,3,0,,,
2016-08-02,17,1549,3,0,,,
2016-08-02,18,1316,3,0,,,
2016-08-02,19,1057,3,0,,,
2016-08-02,20,1493,3,0,,,
2016-08-02,21,1011,3,0,,,
2016-08-02,22,695,3,0,,,
2016-08-02,23,1013,3,0,,,
2016-08-02,24,2262,3,0,,,
2016-08-02,25,760,3,0,,,
2016-08-02,26,564,3,0,,,
2016-08-02,27,1439,3,0,,,
2016-08-02,28,1282,3,0,,,
2016-08-02,29,1293,3,0,,,
2016-08-02,30,751,3,0,,,
2016-08-02,31,1430,3,0,,,
2016-08-02,32,635,3,0,,,
2016-08-02,33,1017,3,0,,,
2016-08-02,34,2111,3,0,,,
2016-08-02,35,756,3,0,,,
2016-08-02,36,1240,3,0,,,
2016-08-02,37,1536,3,0,,,
2016-08-02,38,1306,3,0,,,
2016-08-02,39,1531,3,0,,,
2016-08-02,40,1577,3,0,,,
2016-08-02,41,1017,3,0,,,
2016-08-02,42,958,3,0,,,
2016-08-02,43,1254,3,0,,,
2016-08-02,44,3850,3,0,,,
2016-08-02,45,3443,3,0,,,
2016-08-02,46,3092,3,0,,,
2016-08-02,47,3588,3,0,,,
2016-08-02,48,2782,3,0,,,
2016-08-02,49,2705,3,0,,,
2016-08-02,50,2576,3,0,,,
2016-08-02,51,1531,3,0,,,
2016-08-02,53,1289,3,0,,,
2016-08-02,54,849,3,0,,,
2016-08-03,1,1843,3,0,,,
2016-08-03,2,1905,3,0,,,
2016-08-03,3,3139,3,0,,,
2016-08-03,4,1409,3,0,,,
2016-08-03,5,1459,3,0,,,
2016-08-03,6,1667,3,0,,,
2016-08-03,7,1803,3,0,,,
2016-08-03,8,2699,3,0,,,
2016-08-03,9,1946,3,0,,,
2016-08-03,10,879,3,0,,,
2016-08-03,11,2465,3,0,,,
2016-08-03,12,1193,3,0,,,
2016-08-03,13,891,3,0,,,
2016-08-03,14,1253,3,0,,,
2016-08-03,15,1421,3,0,,,
2016-08-03,16,706,3,0,,,
2016-08-03,17,1395,3,0,,,
2016-08-03,18,1185,3,0,,,
2016-08-03,19,1135,3,0,,,
2016-08-03,20,1437,3,0,,,
2016-08-03,21,930,3,0,,,
2016-08-03,22,718,3,0,,,
2016-08-03,23,1021,3,0,,,
2016-08-03,24,2357,3,0,,,
2016-08-03,25,817,3,0,,,
2016-08-03,26,517,3,0,,,
2016-08-03,27,1536,3,0,,,
2016-08-03,28,1187,3,0,,,
2016-08-03,29,1083,3,0,,,
2016-08-03,30,703,3,0,,,
2016-08-03,31,1241,3,0,,,
2016-08-03,32,604,3,0,,,
2016-08-03,33,866,3,0,,,
2016-08-03,34,1986,3,0,,,
2016-08-03,35,620,3,0,,,
2016-08-03,36,1048,3,0,,,
2016-08-03,37,1527,3,0,,,
2016-08-03,38,1401,3,0,,,
2016-08-03,39,1319,3,0,,,
2016-08-03,40,1419,3,0,,,
2016-08-03,41,1090,3,0,,,
2016-08-03,42,988,3,0,,,
2016-08-03,43,1146,3,0,,,
2016-08-03,44,4290,3,0,,,
2016-08-03,45,3584,3,0,,,
2016-08-03,46,3178,3,0,,,
2016-08-03,47,3734,3,0,,,
2016-08-03,48,2783,3,0,,,
2016-08-03,49,2908,3,0,,,
2016-08-03,50,2310,3,0,,,
2016-08-03,51,1690,3,0,,,
2016-08-03,53,1353,3,0,,,
2016-08-03,54,748,3,0,,,
2016-08-04,1,1707,3,0,,,
2016-08-04,2,1724,3,0,,,
2016-08-04,3,2812,3,0,,,
2016-08-04,4,1282,3,0,,,
2016-08-04,5,1259,3,0,,,
2016-08-04,6,1491,3,0,,,
2016-08-04,7,1554,3,0,,,
2016-08-04,8,2536,3,0,,,
2016-08-04,9,1934,3,0,,,
2016-08-04,10,793,3,0,,,
2016-08-04,11,2259,3,0,,,
2016-08-04,12,1179,3,0,,,
2016-08-04,13,861,3,0,,,
2016-08-04,14,1265,3,0,,,
2016-08-04,15,1228,3,0,,,
2016-08-04,16,730,3,0,,,
2016-08-04,17,1327,3,0,,,
2016-08-04,18,1133,3,0,,,
2016-08-04,19,1023,3,0,,,
2016-08-04,20,1432,3,0,,,
2016-08-04,21,906,3,0,,,
2016-08-04,22,626,3,0,,,
2016-08-04,23,924,3,0,,,
2016-08-04,24,2229,3,0,,,
2016-08-04,25,739,3,0,,,
2016-08-04,26,421,3,0,,,
2016-08-04,27,1342,3,0,,,
2016-08-04,28,1097,3,0,,,
2016-08-04,29,1065,3,0,,,
2016-08-04,30,707,3,0,,,
2016-08-04,31,1328,3,0,,,
2016-08-04,32,567,3,0,,,
2016-08-04,33,846,3,0,,,
2016-08-04,34,1992,3,0,,,
2016-08-04,35,619,3,0,,,
2016-08-04,36,1082,3,0,,,
2016-08-04,37,1323,3,0,,,
2016-08-04,38,1304,3,0,,,
2016-08-04,39,1361,3,0,,,
2016-08-04,40,1331,3,0,,,
2016-08-04,41,968,3,0,,,
2016-08-04,42,1000,3,0,,,
2016-08-04,43,1103,3,0,,,
2016-08-04,44,3611,3,0,,,
2016-08-04,45,3270,3,0,,,
2016-08-04,46,2964,3,0,,,
2016-08-04,47,3379,3,0,,,
2016-08-04,48,2699,3,0,,,
2016-08-04,49,2581,3,0,,,
2016-08-04,50,2237,3,0,,,
2016-08-04,51,1428,3,0,,,
2016-08-04,53,1247,3,0,,,
2016-08-04,54,691,3,0,,,
2016-08-05,1,1814,3,1,,,
2016-08-05,2,1907,3,1,,,
2016-08-05,3,3335,3,1,,,
2016-08-05,4,1542,3,1,,,
2016-08-05,5,1383,3,1,,,
2016-08-05,6,1802,3,1,,,
2016-08-05,7,1894,3,1,,,
2016-08-05,8,2863,3,1,,,
2016-08-05,9,1948,3,1,,,
2016-08-05,10,809,3,1,,,
2016-08-05,11,2382,3,1,,,
2016-08-05,12,1096,3,1,,,
2016-08-05,13,837,3,1,,,
2016-08-05,14,1151,3,1,,,
2016-08-05,15,1344,3,1,,,
2016-08-05,16,666,3,1,,,
2016-08-05,17,1269,3,1,,,
2016-08-05,18,1095,3,1,,,
2016-08-05,19,1114,3,1,,,
2016-08-05,20,1320,3,1,,,
2016-08-05,21,970,3,1,,,
2016-08-05,22,663,3,1,,,
2016-08-05,23,1087,3,1,,,
2016-08-05,24,2347,3,1,,,
2016-08-05,25,933,3,1,,,
2016-08-05,26,480,3,1,,,
2016-08-05,27,1460,3,1,,,
2016-08-05,28,1009,3,1,,,
2016-08-05,29,982,3,1,,,
2016-08-05,30,636,3,1,,,
2016-08-05,31,1296,3,1,,,
2016-08-05,32,538,3,1,,,
2016-08-05,33,782,3,1,,,
2016-08-05,34,2289,3,1,,,
2016-08-05,35,625,3,1,,,
2016-08-05,36,936,3,1,,,
2016-08-05,37,1510,3,1,,,
2016-08-05,38,1456,3,1,,,
2016-08-05,39,1381,3,1,,,
2016-08-05,40,1272,3,1,,,
2016-08-05,41,1017,3,1,,,
2016-08-05,42,1046,3,1,,,
2016-08-05,43,1151,3,1,,,
2016-08-05,44,4204,3,1,,,
2016-08-05,45,3776,3,1,,,
2016-08-05,46,3283,3,1,,,
2016-08-05,47,3697,3,1,,,
2016-08-05,48,2894,3,1,,,
2016-08-05,49,2963,3,1,,,
2016-08-05,50,2548,3,1,,,
2016-08-05,51,1712,3,1,,,
2016-08-05,53,1307,3,1,,,
2016-08-05,54,795,3,1,,,
2016-08-06,1,1246,3,1,,,
2016-08-06,2,1973,3,1,,,
2016-08-06,3,3306,3,1,,,
2016-08-06,4,1493,3,1,,,
2016-08-06,5,1354,3,1,,,
2016-08-06,6,1970,3,1,,,
2016-08-06,7,1589,3,1,,,
2016-08-06,8,2694,3,1,,,
2016-08-06,9,2134,3,1,,,
2016-08-06,10,1022,3,1,,,
2016-08-06,11,2446,3,1,,,
2016-08-06,12,1162,3,1,,,
2016-08-06,13,1059,3,1,,,
2016-08-06,14,1537,3,1,,,
2016-08-06,15,1238,3,1,,,
2016-08-06,16,884,3,1,,,
2016-08-06,17,1619,3,1,,,
2016-08-06,18,1165,3,1,,,
2016-08-06,19,1547,3,1,,,
2016-08-06,20,1629,3,1,,,
2016-08-06,21,1229,3,1,,,
2016-08-06,22,709,3,1,,,
2016-08-06,23,958,3,1,,,
2016-08-06,24,2206,3,1,,,
2016-08-06,25,1021,3,1,,,
2016-08-06,26,510,3,1,,,
2016-08-06,27,1757,3,1,,,
2016-08-06,28,1411,3,1,,,
2016-08-06,29,1241,3,1,,,
2016-08-06,30,682,3,1,,,
2016-08-06,31,1510,3,1,,,
2016-08-06,32,659,3,1,,,
2016-08-06,33,917,3,1,,,
2016-08-06,34,2368,3,1,,,
2016-08-06,35,761,3,1,,,
2016-08-06,36,1159,3,1,,,
2016-08-06,37,1337,3,1,,,
2016-08-06,38,1851,3,1,,,
2016-08-06,39,1548,3,1,,,
2016-08-06,40,1441,3,1,,,
2016-08-06,41,1244,3,1,,,
2016-08-06,42,1148,3,1,,,
2016-08-06,43,1105,3,1,,,
2016-08-06,44,4715,3,1,,,
2016-08-06,45,4370,3,1,,,
2016-08-06,46,3852,3,1,,,
2016-08-06,47,4334,3,1,,,
2016-08-06,48,3476,3,1,,,
2016-08-06,49,3236,3,1,,,
2016-08-06,50,2962,3,1,,,
2016-08-06,51,1816,3,1,,,
2016-08-06,53,1611,3,1,,,
2016-08-06,54,935,3,1,,,
2016-08-07,1,474,3,1,,,
2016-08-07,2,1910,3,1,,,
2016-08-07,3,3161,3,1,,,
2016-08-07,4,1418,3,1,,,
2016-08-07,5,1127,3,1,,,
2016-08-07,6,1866,3,1,,,
2016-08-07,7,1436,3,1,,,
2016-08-07,8,2512,3,1,,,
2016-08-07,9,1970,3,1,,,
2016-08-07,10,818,3,1,,,
2016-08-07,11,2182,3,1,,,
2016-08-07,12,1098,3,1,,,
2016-08-07,13,811,3,1,,,
2016-08-07,14,916,3,1,,,
2016-08-07,15,950,3,1,,,
2016-08-07,16,939,3,1,,,
2016-08-07,17,1604,3,1,,,
2016-08-07,18,1131,3,1,,,
2016-08-07,19,984,3,1,,,
2016-08-07,20,1761,3,1,,,
2016-08-07,21,1437,3,1,,,
2016-08-07,22,673,3,1,,,
2016-08-07,23,837,3,1,,,
2016-08-07,24,1812,3,1,,,
2016-08-07,25,779,3,1,,,
2016-08-07,26,511,3,1,,,
2016-08-07,27,1960,3,1,,,
2016-08-07,28,1551,3,1,,,
2016-08-07,29,1413,3,1,,,
2016-08-07,30,645,3,1,,,
2016-08-07,31,1566,3,1,,,
2016-08-07,32,688,3,1,,,
2016-08-07,33,872,3,1,,,
2016-08-07,34,2104,3,1,,,
2016-08-07,35,710,3,1,,,
2016-08-07,36,1177,3,1,,,
2016-08-07,37,941,3,1,,,
2016-08-07,38,1625,3,1,,,
2016-08-07,39,1332,3,1,,,
2016-08-07,40,1165,3,1,,,
2016-08-07,41,1311,3,1,,,
2016-08-07,42,1051,3,1,,,
2016-08-07,43,1336,3,1,,,
2016-08-07,44,4642,3,1,,,
2016-08-07,45,4111,3,1,,,
2016-08-07,46,3904,3,1,,,
2016-08-07,47,4202,3,1,,,
2016-08-07,48,3724,3,1,,,
2016-08-07,49,3029,3,1,,,
2016-08-07,50,2630,3,1,,,
2016-08-07,51,1865,3,1,,,
2016-08-07,53,1638,3,1,,,
2016-08-07,54,1094,3,1,,,
2016-08-08,1,1749,3,0,,,
2016-08-08,2,1765,3,0,,,
2016-08-08,3,3034,3,0,,,
2016-08-08,4,1319,3,0,,,
2016-08-08,5,1304,3,0,,,
2016-08-08,6,1543,3,0,,,
2016-08-08,7,1686,3,0,,,
2016-08-08,8,2565,3,0,,,
2016-08-08,9,1941,3,0,,,
2016-08-08,10,882,3,0,,,
2016-08-08,11,2192,3,0,,,
2016-08-08,12,1144,3,0,,,
2016-08-08,13,852,3,0,,,
2016-08-08,14,1372,3,0,,,
2016-08-08,15,1344,3,0,,,
2016-08-08,16,756,3,0,,,
2016-08-08,17,1472,3,0,,,
2016-08-08,18,1178,3,0,,,
2016-08-08,19,1132,3,0,,,
2016-08-08,20,1293,3,0,,,
2016-08-08,21,963,3,0,,,
2016-08-08,22,702,3,0,,,
2016-08-08,23,918,3,0,,,
2016-08-08,24,2235,3,0,,,
2016-08-08,25,792,3,0,,,
2016-08-08,26,450,3,0,,,
2016-08-08,27,1503,3,0,,,
2016-08-08,28,1010,3,0,,,
2016-08-08,29,975,3,0,,,
2016-08-08,30,690,3,0,,,
2016-08-08,31,1271,3,0,,,
2016-08-08,32,534,3,0,,,
2016-08-08,33,870,3,0,,,
2016-08-08,34,2123,3,0,,,
2016-08-08,35,645,3,0,,,
2016-08-08,36,1009,3,0,,,
2016-08-08,37,1399,3,0,,,
2016-08-08,38,1391,3,0,,,
2016-08-08,39,1344,3,0,,,
2016-08-08,40,1463,3,0,,,
2016-08-08,41,998,3,0,,,
2016-08-08,42,931,3,0,,,
2016-08-08,43,1271,3,0,,,
2016-08-08,44,3932,3,0,,,
2016-08-08,45,3476,3,0,,,
2016-08-08,46,3070,3,0,,,
2016-08-08,47,3546,3,0,,,
2016-08-08,48,2542,3,0,,,
2016-08-08,49,2686,3,0,,,
2016-08-08,50,2405,3,0,,,
2016-08-08,51,1448,3,0,,,
2016-08-08,53,1145,3,0,,,
2016-08-08,54,812,3,0,,,
2016-08-09,1,1662,3,0,,,
2016-08-09,2,1667,3,0,,,
2016-08-09,3,2708,3,0,,,
2016-08-09,4,1183,3,0,,,
2016-08-09,5,1274,3,0,,,
2016-08-09,6,1509,3,0,,,
2016-08-09,7,1619,3,0,,,
2016-08-09,8,2435,3,0,,,
2016-08-09,9,1860,3,0,,,
2016-08-09,10,882,3,0,,,
2016-08-09,11,2151,3,0,,,
2016-08-09,12,1142,3,0,,,
2016-08-09,13,873,3,0,,,
2016-08-09,14,1336,3,0,,,
2016-08-09,15,1322,3,0,,,
2016-08-09,16,750,3,0,,,
2016-08-09,17,1401,3,0,,,
2016-08-09,18,1229,3,0,,,
2016-08-09,19,1055,3,0,,,
2016-08-09,20,1299,3,0,,,
2016-08-09,21,909,3,0,,,
2016-08-09,22,645,3,0,,,
2016-08-09,23,949,3,0,,,
2016-08-09,24,2153,3,0,,,
2016-08-09,25,764,3,0,,,
2016-08-09,26,425,3,0,,,
2016-08-09,27,1351,3,0,,,
2016-08-09,28,1198,3,0,,,
2016-08-09,29,1083,3,0,,,
2016-08-09,30,708,3,0,,,
2016-08-09,31,1356,3,0,,,
2016-08-09,32,525,3,0,,,
2016-08-09,33,954,3,0,,,
2016-08-09,34,1958,3,0,,,
2016-08-09,35,630,3,0,,,
2016-08-09,36,1114,3,0,,,
2016-08-09,37,1338,3,0,,,
2016-08-09,38,1260,3,0,,,
2016-08-09,39,1369,3,0,,,
2016-08-09,40,1415,3,0,,,
2016-08-09,41,985,3,0,,,
2016-08-09,42,868,3,0,,,
2016-08-09,43,1154,3,0,,,
2016-08-09,44,3584,3,0,,,
2016-08-09,45,3141,3,0,,,
2016-08-09,46,2730,3,0,,,
2016-08-09,47,3324,3,0,,,
2016-08-09,48,2214,3,0,,,
2016-08-09,49,2032,3,0,,,
2016-08-09,50,2260,3,0,,,
2016-08-09,51,1506,3,0,,,
2016-08-09,53,1098,3,0,,,
2016-08-09,54,776,3,0,,,
2016-08-10,1,1843,3,1,,,
2016-08-10,2,1700,3,1,,,
2016-08-10,3,2876,3,1,,,
2016-08-10,4,1284,3,1,,,
2016-08-10,5,1245,3,1,,,
2016-08-10,6,1561,3,1,,,
2016-08-10,7,1693,3,1,,,
2016-08-10,8,2652,3,1,,,
2016-08-10,9,1899,3,1,,,
2016-08-10,10,779,3,1,,,
2016-08-10,11,2272,3,1,,,
2016-08-10,12,1111,3,1,,,
2016-08-10,13,818,3,1,,,
2016-08-10,14,1259,3,1,,,
2016-08-10,15,1279,3,1,,,
2016-08-10,16,654,3,1,,,
2016-08-10,17,1282,3,1,,,
2016-08-10,18,1099,3,1,,,
2016-08-10,19,1147,3,1,,,
2016-08-10,20,1185,3,1,,,
2016-08-10,21,825,3,1,,,
2016-08-10,22,650,3,1,,,
2016-08-10,23,980,3,1,,,
2016-08-10,24,2147,3,1,,,
2016-08-10,25,897,3,1,,,
2016-08-10,26,446,3,1,,,
2016-08-10,27,1461,3,1,,,
2016-08-10,28,966,3,1,,,
2016-08-10,29,948,3,1,,,
2016-08-10,30,689,3,1,,,
2016-08-10,31,1120,3,1,,,
2016-08-10,32,571,3,1,,,
2016-08-10,33,822,3,1,,,
2016-08-10,34,1891,3,1,,,
2016-08-10,35,586,3,1,,,
2016-08-10,36,937,3,1,,,
2016-08-10,37,1461,3,1,,,
2016-08-10,38,1399,3,1,,,
2016-08-10,39,1285,3,1,,,
2016-08-10,40,1297,3,1,,,
2016-08-10,41,1004,3,1,,,
2016-08-10,42,990,3,1,,,
2016-08-10,43,1123,3,1,,,
2016-08-10,44,3999,3,1,,,
2016-08-10,45,3324,3,1,,,
2016-08-10,46,2980,3,1,,,
2016-08-10,47,3621,3,1,,,
2016-08-10,48,2493,3,1,,,
2016-08-10,49,2671,3,1,,,
2016-08-10,50,2262,3,1,,,
2016-08-10,51,1606,3,1,,,
2016-08-10,53,1248,3,1,,,
2016-08-10,54,669,3,1,,,
2016-08-11,1,1697,3,0,,,
2016-08-11,2,1736,3,0,,,
2016-08-11,3,2851,3,0,,,
2016-08-11,4,1392,3,0,,,
2016-08-11,5,1205,3,0,,,
2016-08-11,6,1549,3,0,,,
2016-08-11,7,1715,3,0,,,
2016-08-11,8,2480,3,0,,,
2016-08-11,9,1887,3,0,,,
2016-08-11,10,845,3,0,,,
2016-08-11,11,2096,3,0,,,
2016-08-11,12,1114,3,0,,,
2016-08-11,13,783,3,0,,,
2016-08-11,14,1252,3,0,,,
2016-08-11,15,1310,3,0,,,
2016-08-11,16,652,3,0,,,
2016-08-11,17,1328,3,0,,,
2016-08-11,18,1115,3,0,,,
2016-08-11,19,1049,3,0,,,
2016-08-11,20,1270,3,0,,,
2016-08-11,21,884,3,0,,,
2016-08-11,22,687,3,0,,,
2016-08-11,23,1004,3,0,,,
2016-08-11,24,2168,3,0,,,
2016-08-11,25,974,3,0,,,
2016-08-11,26,405,3,0,,,
2016-08-11,27,1378,3,0,,,
2016-08-11,28,1017,3,0,,,
2016-08-11,29,908,3,0,,,
2016-08-11,30,638,3,0,,,
2016-08-11,31,1178,3,0,,,
2016-08-11,32,540,3,0,,,
2016-08-11,33,821,3,0,,,
2016-08-11,34,2188,3,0,,,
2016-08-11,35,617,3,0,,,
2016-08-11,36,1023,3,0,,,
2016-08-11,37,1436,3,0,,,
2016-08-11,38,1288,3,0,,,
2016-08-11,39,1365,3,0,,,
2016-08-11,40,1215,3,0,,,
2016-08-11,41,921,3,0,,,
2016-08-11,42,988,3,0,,,
2016-08-11,43,1087,3,0,,,
2016-08-11,44,3751,3,0,,,
2016-08-11,45,3284,3,0,,,
2016-08-11,46,2794,3,0,,,
2016-08-11,47,3486,3,0,,,
2016-08-11,48,2458,3,0,,,
2016-08-11,49,2645,3,0,,,
2016-08-11,50,2165,3,0,,,
2016-08-11,51,1474,3,0,,,
2016-08-11,53,1142,3,0,,,
2016-08-11,54,690,3,0,,,
2016-08-12,1,515,3,1,,,
2016-08-12,2,1630,3,1,,,
